Issue_URL,Conversation_ID,ConversationURL,PrimaryLanguage,Model,TokensOfPrompts,TokensOfAnswers,TokensDiff,Dev Sentiment Scores,GPT Sentiment Scores,Dev Sentiment Labels,GPT Sentiment Labels,Dev Sentiment EMA,GPT Sentiment EMA,Topic_ID,Topic_Name
https://api.github.com/repos/vwxyzjn/lm-human-preference-details/issues/26,42e87589,https://chat.openai.com/share/7ffba63f-dad2-420d-9998-1ec06f602279,Python,GPT-4-CODE-INTERPRETER,151,388,237,[-0.00011387204722268507],[0.0001404429494868964],['Neutral'],['Neutral'],-0.0001138720472226,0.0001404429494868,4,Vector Optimization
https://api.github.com/repos/MatrixAI/js-quic/issues/65,3fa03967,https://chat.openai.com/share/5323e80c-f2af-4a8c-9c65-8394c3c965f7,TypeScript,GPT-3.5,45,521,476,[-0.0003083297415287234],[3.9863152778707445e-06],['Neutral'],['Neutral'],-0.0003083297415287,3.9863152778707445e-06,15,Library Utilization
https://api.github.com/repos/numbersprotocol/capture-lite/issues/3057,278c068f,https://chat.openai.com/share/6c30bc3e-2cee-4c57-a31a-7549891b6f1d,TypeScript,GPT-4,82,558,476,[-2.4287670385092497e-05],[-0.00011124089360237122],['Neutral'],['Neutral'],-2.4287670385092497e-05,-0.0001112408936023,1,API Development and Management
https://api.github.com/repos/keycloakify/keycloakify/issues/443,6f4fac2a,https://chat.openai.com/share/ec8cffec-b5b0-4f42-8618-34c7d39636d8,TypeScript,GPT-4,156,749,593,"[0.06880840516532771, -2.7969508664682508e-05]","[0.0001838903481257148, 0.00011701106268446892]","['Neutral', 'Neutral']","['Neutral', 'Neutral']",0.0229174887159994,0.0001393041578315,1,API Development and Management
https://api.github.com/repos/pass-culture/pass-culture-app-native/issues/5423,448977db,https://chat.openai.com/share/47df1c83-3c5e-4245-b19e-4647d2ef55a6,TypeScript,GPT-3.5,62,731,669,[-0.0006762465636711568],[-0.0005404933326644823],['Neutral'],['Neutral'],-0.0006762465636711,-0.0005404933326644,5,Containerization and CI/CD Integration
https://api.github.com/repos/MofuMofu2/react-sandbox/issues/70,b3076353,https://chat.openai.com/share/845e33f4-1c1b-4f4a-b6f1-793903975d32,TypeScript,GPT-4,225,3201,2976,"[-0.0005609401705441996, -0.0025299875560449436, -0.0008729908877285197, -0.0022824895568192005]","[-0.0007337999995797873, -0.0008892815167200752, -0.0009754467246239074, -0.0009181226414511912]","['Neutral', 'Neutral', 'Neutral', 'Neutral']","['Neutral', 'Neutral', 'Neutral', 'Neutral']",-0.0016079949206905,-0.0008879136088071,6,Node.js Ecosystem
https://api.github.com/repos/AronNovak/dug-ai-webdev/issues/2,3da7f2ce,https://chat.openai.com/share/0709fc72-0b64-4ce6-85f6-69690aab8618,JavaScript,GPT-4,848,978,130,[-0.0004120175144635141],[6.168336403788999e-05],['Neutral'],['Neutral'],-0.0004120175144635,6.168336403788999e-05,5,Containerization and CI/CD Integration
https://api.github.com/repos/Mock-AI-Interviewer/mock-ai-interviewer/issues/37,309e678a,https://chat.openai.com/share/433aae7b-b61f-4af1-8a76-691fd74605d6,Python,GPT-4,1171,2534,1363,"[-0.9963974029014935, -0.00041485531255602837, -0.0002159593132091686, -0.00010400313476566225, -0.0002444711863063276]","[-8.120988786686212e-05, -0.00017264830239582807, -5.7239980378653854e-05, -0.00021915890101809055, -0.00047651594286435284]","['Negative', 'Neutral', 'Neutral', 'Neutral', 'Neutral']","['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']",-0.1969968096189989,-0.0002491137662375,17,Language-Specific Security
https://api.github.com/repos/lve-org/lve/issues/35,a5190b27,https://chat.openai.com/share/426af1a4-60e2-4f93-b09d-0f96fe763707,Python,GPT-3.5,17,12,-5,[0.00010585211566649377],[-0.9994328840402886],['Neutral'],['Negative'],0.0001058521156664,-0.9994328840402886,16,Environment Management & Package Installation
https://api.github.com/repos/lve-org/lve/issues/35,1a7921fd,https://chat.openai.com/share/fededa08-1cdb-47d9-9252-91a73f02fda8,Python,GPT-3.5,8,76,68,[6.32242881692946e-05],[0.9841449093073606],['Neutral'],['Positive'],6.32242881692946e-05,0.9841449093073606,16,Environment Management & Package Installation
https://api.github.com/repos/rjpence/daily-financial-literacy-dapp/issues/6,317b780f,https://chat.openai.com/share/2126f678-76d2-464f-ada1-2d4d3d28b775,TypeScript,GPT-4,224,563,339,[-0.0007235743723867927],[-8.203614561352879e-05],['Neutral'],['Neutral'],-0.0007235743723867,-8.203614561352879e-05,27,Blog Automation and Key Retrieval
https://api.github.com/repos/MisterMunchkin/mom-and-me-clinic/issues/67,02b02158,https://chat.openai.com/share/61f463d6-1776-412f-b633-2b37fc0604c0,TypeScript,GPT-3.5,818,999,181,"[-0.00010930852295132354, -5.571004294324666e-06, -0.0002653036790434271, -7.163464033510536e-06]","[6.534548447234556e-05, 4.72781975986436e-05, 2.4309723812621087e-05, -1.1211122910026461e-05]","['Neutral', 'Neutral', 'Neutral', 'Neutral']","['Neutral', 'Neutral', 'Neutral', 'Neutral']",-9.095113415969536e-05,2.22725696512498e-05,1,API Development and Management
https://api.github.com/repos/m-c-frank/justthoughts/issues/122,46548be6,https://chat.openai.com/share/7d92c64c-f438-4a2d-8986-e0c976633350,JavaScript,GPT-4,1567,2392,825,"[0.0002441595424897969, 3.852917143376544e-05, -0.00014134841330815107, -6.139170000096783e-05, 5.995537503622472e-05]","[-7.577535143354908e-05, -0.00021513551473617554, 0.0007572884278488345, -0.00018504758918425068, -8.068767056101933e-05]","['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']","['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']",3.743641503172479e-05,7.957378801182613e-06,7,Text Styling and Page Layout
https://api.github.com/repos/EloiStree/2023_12_01_HelloLocalizationQATestingOMI/issues/21,2889d8a8,https://chat.openai.com/share/b884cb65-e21e-477c-91fb-3d0dcb49a21e,Python,GPT-3.5,24,814,790,"[-9.995419532060623e-06, -9.077734284801409e-05]","[-0.00010420023318147287, 0.0006416121468646452]","['Neutral', 'Neutral']","['Neutral', 'Neutral']",-6.38500350760296e-05,0.0003930080201826,17,Language-Specific Security
https://api.github.com/repos/colinodell/google-meet-hass-extension/issues/4,c4a66046,https://chat.openai.com/share/113b8354-5bac-458a-a225-85af1aff9afa,TypeScript,GPT-4,130,493,363,[-0.0002727114551817067],[-0.00010857443703571334],['Neutral'],['Neutral'],-0.0002727114551817,-0.0001085744370357,6,Node.js Ecosystem
https://api.github.com/repos/dmccreary/microsims/issues/2,501985ea,https://chat.openai.com/share/ed495ff6-26d0-4d92-8215-8f98bc734af4,Python,GPT-4,29,429,400,[4.8973350203596056e-05],[-2.3393164156004786e-05],['Neutral'],['Neutral'],4.8973350203596056e-05,-2.3393164156004783e-05,5,Containerization and CI/CD Integration
https://api.github.com/repos/mohamed-chs/chatgpt-history-export-to-md/issues/27,330e8b92,https://chat.openai.com/share/f048580b-5433-4509-901b-952a0264cb35,Python,GPT-4,8688,1259,-7429,"[-0.00011322195496177301, -4.560005618259311e-05, -0.0008503296412527561, -0.03484889888204634]","[-0.00022792263916926458, -0.0005161556764505804, -0.0001194356955238618, -6.519880116684362e-05]","['Neutral', 'Neutral', 'Neutral', 'Neutral']","['Neutral', 'Neutral', 'Neutral', 'Neutral']",-0.0141746610170812,-0.0001783017948619,26,GitHub Workflow
https://api.github.com/repos/ManimCommunity/manim/issues/3455,6ca88afd,https://chat.openai.com/share/511eb72a-c43f-442e-aa2a-8d48c9821c2e,Python,GPT-4,18,326,308,[-4.620113759301603e-05],[0.0014098604369792156],['Neutral'],['Neutral'],-4.620113759301603e-05,0.0014098604369792,23,General Text Analysis
https://api.github.com/repos/promptengineers-ai/core/issues/28,d4370d4b,https://chat.openai.com/share/6a74f21b-a418-4206-8aa0-5c149c5ddc26,Python,GPT-4,814,390,-424,[-0.00032816396560519934],[7.056369940983132e-05],['Neutral'],['Neutral'],-0.0003281639656051,7.056369940983132e-05,17,Language-Specific Security
https://api.github.com/repos/airbytehq/airbyte/issues/33135,687a84f0,https://chat.openai.com/share/c9a65430-d4cb-4dd7-9871-1dd2593d4907,Python,GPT-4,3134,5772,2638,"[1.8197504687123e-05, 0.0002307297763763927, 1.7415295587852597e-05, 0.0006515362547361292, 0.10227847505302634, 0.9986486625348334, -0.00023210219660541043, 0.9736300919903442]","[-0.00012070596858393401, 0.000117111747385934, -4.125572741031647e-05, -0.00010825530625879765, -7.564951374661177e-05, -0.0001794361596694216, 4.4732485548593104e-05, 5.752877041231841e-05]","['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Positive', 'Neutral', 'Positive']","['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']",0.3613337162226684,-3.795088010618184e-05,7,Text Styling and Page Layout
https://api.github.com/repos/openreachtech/eslint-inspector/issues/245,80cf51ff,https://chat.openai.com/share/1d72c700-a514-4999-ad9d-908cca624429,JavaScript,GPT-3.5,28,487,459,[-0.000474341562949121],[-0.001330317412794102],['Neutral'],['Neutral'],-0.0004743415629491,-0.0013303174127941,3,Server Communication
https://api.github.com/repos/0num4/kanachan/issues/2,5f212fb6,https://chat.openai.com/share/53feef6c-c50d-4d13-ab05-ab22c8a51500,C++,GPT-4,1161,476,-685,[-0.0001616748922970146],[-0.0010591726531856693],['Neutral'],['Neutral'],-0.000161674892297,-0.0010591726531856,26,GitHub Workflow
https://api.github.com/repos/f3d-app/f3d/issues/1063,e1569f52,https://chat.openai.com/share/d24a4ab2-776a-4047-bf31-be298af2a707,C++,GPT-4,12,389,377,[-9.647524711908773e-05],[-2.6956367946695536e-05],['Neutral'],['Neutral'],-9.647524711908773e-05,-2.6956367946695536e-05,14,Form Handling
https://api.github.com/repos/wkpark/uddetailer/issues/54,ec739df8,https://chat.openai.com/share/e86cfded-6cf0-4467-b34b-debbc1ab59bf,Python,GPT-4-GIZMO,12125,3878,-8247,"[-0.03487447045336012, -0.0002275331280543469, -8.938500832300633e-05, -4.058991908095777e-05, -0.00016675408551236615, -0.00012273419270059094, -0.05536285611015046, -0.00033768557841540314, -0.00035630348429549485]","[-0.00010402735642855987, -0.0001139556261477992, 0.9792668196023442, -0.000692824563884642, 0.9974855607724749, 0.2831494813726749, -6.569427932845429e-05, 0.00041912282176781446, -0.0002618482176330872]","['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']","['Neutral', 'Neutral', 'Positive', 'Neutral', 'Positive', 'Neutral', 'Neutral', 'Neutral', 'Neutral']",-0.0131058195650915,0.161988951912521,26,GitHub Workflow
https://api.github.com/repos/simonw/sqlite-chronicle/issues/7,e377f1cd,https://chat.openai.com/share/e6697bdc-e7a4-4b44-9232-d1f4ad1f6361,Python,GPT-4,130,1786,1656,"[-9.94181027635932e-06, 7.759519212413579e-05, -8.272830018540844e-05, -9.45150968618691e-05, -6.713734910590574e-05]","[-9.556254372000694e-05, -9.937569848261774e-05, -0.0003178557672072202, 0.00013498283078661188, -0.00014307600213214755]","['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']","['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']",-4.9938607395390896e-05,-9.3476995028107e-05,10,Color Encoding and Pattern Design
https://api.github.com/repos/raspiblitz/raspiblitz/issues/4304,af769e96,https://chat.openai.com/share/60f9ce66-67e7-444b-8d8c-7fad893e05cc,Python,GPT-4,25,505,480,[4.8219808377325535e-06],[-6.656434561591595e-05],['Neutral'],['Neutral'],4.8219808377325535e-06,-6.656434561591595e-05,15,Library Utilization
https://api.github.com/repos/onetransistor/arduino-libraries/issues/1,5224ec50,https://chat.openai.com/share/788079c8-567a-4605-b7be-7ccfe7db71f2,C++,GPT-3.5,144,2109,1965,"[-4.818929301109165e-05, -8.149634231813252e-05, -0.0015379921896965243, 1.7648839275352657e-05, 0.9996717462927336]","[-0.0001468373229727149, 0.0016892638668650761, 0.0003525650317897089, -0.6395415452425368, 0.9996799007931259]","['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Positive']","['Neutral', 'Neutral', 'Neutral', 'Negative', 'Positive']",0.3329824188062676,0.1912963580394761,15,Library Utilization
https://api.github.com/repos/microsoft/vscode-cpptools/issues/11662,4d855b15,https://chat.openai.com/share/390a47d7-310c-4e55-81d2-8e5a6fc84e64,TypeScript,GPT-4,595,9305,8710,"[1.7475518689025193e-05, 7.589255255879834e-05, 6.553418643306941e-06, -8.892683399608359e-05, -0.00010328606003895402, -6.94955451763235e-05, -0.0016392770339734852, -0.0005148253148945514, -1.3670360203832388e-06, -2.7540954761207104e-05, -1.6105281247291714e-05, 3.204026143066585e-06, -0.0009152720413112547, 2.336764009669423e-05]","[-0.00013610945461550727, 0.000179688235220965, 0.0005587607010966167, 0.017281371539866086, 0.0013865434448234737, -6.411087088054046e-05, -0.00011267150694038719, -7.059681956889108e-05, -6.524234777316451e-05, -0.00018317885405849665, -6.986070366110653e-05, -4.3344123696442693e-05, -0.0001644913718337193, 0.0004567340365611017]","['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']","['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']",-0.0002201101576652,0.0006016350518729,7,Text Styling and Page Layout
https://api.github.com/repos/ray-project/ray/issues/41568,7c14bb36,https://chat.openai.com/share/4fd49922-f27a-4169-af91-2a7345971609,Python,GPT-3.5,38,1953,1915,"[-7.007047679508105e-05, -3.09929164359346e-05, -2.136019611498341e-05]","[-0.00014777509204577655, -0.0002766710604191758, -0.00025070055562537163]","['Neutral', 'Neutral', 'Neutral']","['Neutral', 'Neutral', 'Neutral']",-3.594594636524562e-05,-0.0002314618159289,15,Library Utilization
https://api.github.com/repos/31Nathan/MyGame/issues/2,fa5b84fb,https://chat.openai.com/share/e90155d6-53ee-47af-89ec-81ae33a9c2bb,C#,GPT-3.5,23,373,350,[0.000328512534906622],[4.545893898466602e-05],['Neutral'],['Neutral'],0.0003285125349066,4.545893898466602e-05,7,Text Styling and Page Layout
https://api.github.com/repos/Just-for-fun-Developers/Bomberman/issues/28,e12e4bc6,https://chat.openai.com/share/d4f3ace0-7e36-4a40-bad3-4d70b356c476,TypeScript,GPT-4,778,5929,5151,"[-0.0001623074131202884, -0.0002792422965285368, -1.489177520852536e-05, -3.6880366678815335e-05, -7.320541772060096e-05, -0.00019573115423554555, 2.8487920644693077e-06, -8.94780969247222e-05, 5.503782449522987e-05, -9.166105883195996e-06, 0.00010535051842452958, -0.3622091541910777, -2.8457929147407413e-05, -1.6906116798054427e-05]","[2.0156585378572345e-06, -6.281676178332418e-05, -2.390932058915496e-05, 0.00010445065709063783, -2.5865956558845937e-05, -4.066677502123639e-05, 7.374081906164065e-05, 8.372326556127518e-05, 0.00017551725613884628, -1.5659607015550137e-05, 0.0012107834336347878, -0.0003156641614623368, 0.04304210361442529, -6.408090121112764e-05]","['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']","['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']",-0.0363175227681164,0.005056094158041,9,Java Backend Development
https://api.github.com/repos/pnunn15/nunn_ece495_final/issues/1,0d4f775c,https://chat.openai.com/share/6b86a744-f2de-4b0f-ae4c-af2708f5c73f,Python,GPT-4,244,1061,817,"[-0.0001874144290923141, -0.0009063367688213475]","[0.00010581609967630357, 4.3764674046542495e-05]","['Neutral', 'Neutral']","['Neutral', 'Neutral']",-0.0006666959889116,6.444848258979619e-05,14,Form Handling
https://api.github.com/repos/Bjorgeh/rapportsystem-frontend/issues/14,e2e7982a,https://chat.openai.com/share/79ee06ad-984e-411e-b409-e203c4f554a6,JavaScript,GPT-4,85,4499,4414,"[-0.00010171128087677062, -0.0001904016244225204, -0.00015277479542419314, -0.00032161312992684543, -0.000155437141074799]","[-0.0003781109335250221, -0.0004797210422111675, -0.0003804204970947467, -0.0005743354267906398, -0.0006305582937784493]","['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']","['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']",-0.0001848114837308,-0.0005162432204132,1,API Development and Management
https://api.github.com/repos/shapeshift/web/issues/5703,f9f88553,https://chat.openai.com/share/df7d9ffc-dc50-4107-b198-338f9c2d9f31,TypeScript,GPT-4,23,221,198,[-3.3941250876523554e-05],[-0.00010165628918912262],['Neutral'],['Neutral'],-3.3941250876523554e-05,-0.0001016562891891,1,API Development and Management
https://api.github.com/repos/dubinc/dub/issues/479,f090764d,https://chat.openai.com/share/fdf54e64-24a4-44e0-992a-23810fbdfa14,TypeScript,GPT-3.5,131,1102,971,"[0.3219208959490061, -0.0002931553317466751, -6.746180588379502e-05]","[-0.00037390720535768196, -0.0001587688602739945, -8.441774116363376e-05]","['Neutral', 'Neutral', 'Neutral']","['Neutral', 'Neutral', 'Neutral']",0.0803732042513729,-0.0001753778869897,1,API Development and Management
https://api.github.com/repos/hufscheer/client/issues/119,5198e5c4,https://chat.openai.com/share/e693f6f2-de5a-4f90-a49f-8d95b8740ebb,TypeScript,GPT-3.5,1024,3075,2051,"[-0.00035106093855574727, -0.0031039637433423195, -2.2052649001125246e-05, -0.80032279608713, -7.81872367952019e-05, -0.8539717236417346]","[-9.631162538425997e-05, -0.04431631733314134, -2.2087362594902515e-05, 0.0002468109014444053, -5.425744893727824e-05, -0.15857291428255849]","['Neutral', 'Neutral', 'Neutral', 'Negative', 'Neutral', 'Negative']","['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']",-0.3609714322491344,-0.0485978207952909,6,Node.js Ecosystem
https://api.github.com/repos/cuidtech/developers/issues/29,0e850084,https://chat.openai.com/share/b093ae6f-e16f-455c-a4d2-c2a23542111d,TypeScript,GPT-3.5,257,4585,4328,"[-5.583278834819794e-07, -4.196949157631025e-05, -4.088322748430073e-05, -5.7931589253712445e-05, -6.059189036022872e-05, -0.711169927730225, -2.1511194063350558e-05, -6.134467548690736e-05, 1.1779477063100785e-05]","[-1.6338672139681876e-05, -8.370596333406866e-05, 0.0007304808605113067, -8.695012365933508e-05, -1.820837496779859e-06, -8.537356916349381e-05, 7.886975799920037e-05, 3.965754876844585e-05, 0.0011651498643914238]","['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Negative', 'Neutral', 'Neutral', 'Neutral']","['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']",-0.0728467710358682,0.0002669269079657,6,Node.js Ecosystem
https://api.github.com/repos/HiroIshida/snippets/issues/47,7866c913,https://chat.openai.com/share/7d62812d-523f-4c17-acda-c3a85dc33537,C++,GPT-4,1831,1907,76,"[-0.002585337439086288, -5.513693031389266e-05, -0.00029758714663330466, -0.0003032049717148766]","[-1.210576738230884e-05, 0.037854134978260845, -8.537627581972629e-05, -0.0008164829559973441]","['Neutral', 'Neutral', 'Neutral', 'Neutral']","['Neutral', 'Neutral', 'Neutral', 'Neutral']",-0.0007590755086857,0.0051012971025193,15,Library Utilization
https://api.github.com/repos/jxnl/instructor/issues/186,8ab26a1a,https://chat.openai.com/share/51b5e459-6956-4591-b8a9-beeae0401063,Python,GPT-4-GIZMO,22,867,845,"[9.122374467551708e-05, 1.1230076779611409e-05]","[3.5436925827525556e-05, 0.0014247529616113752]","['Neutral', 'Neutral']","['Neutral', 'Neutral']",3.78946327449133e-05,0.00096164761635,11,Algorithms & Data Structures
https://api.github.com/repos/andrewnjoo/SubsTrackr/issues/21,ae3fd449,https://chat.openai.com/share/a49c12e4-883a-413f-ad43-592f1f54f09f,TypeScript,GPT-3.5,13,669,656,[-7.323513273149729e-06],[7.284087769221514e-05],['Neutral'],['Neutral'],-7.323513273149729e-06,7.284087769221514e-05,27,Blog Automation and Key Retrieval
https://api.github.com/repos/m-c-frank/justthoughts/issues/70,2a34d37b,https://chat.openai.com/share/a8506849-6efd-49d5-b03c-df77de2cccba,JavaScript,GPT-4,1260,633,-627,"[-0.00023662945022806525, -0.0037924427815596573, -0.8057660418562591, -6.930784729775041e-05]","[-0.00012358775711618364, -0.00020830932044191286, -0.026997283101081848, -0.00021956607088213786]","['Neutral', 'Neutral', 'Negative', 'Neutral']","['Neutral', 'Neutral', 'Neutral', 'Neutral']",-0.1940087969062151,-0.0066238658702932,2,React Components
https://api.github.com/repos/axelcoezard/Better-than-Nothing/issues/57,5aa4d487,https://chat.openai.com/share/a8420709-50ba-4531-a08d-592cd16e587a,C++,GPT-3.5,2051,3998,1947,"[-0.0007303819293156266, -0.0004246787357260473, -0.0011910215253010392, -0.0005463833222165704, -0.0003878410134348087, -8.679841994307935e-05]","[-0.00040055442514130846, -0.00042222445335937664, -0.0002923735955846496, -0.00036599156737793237, -0.0003314735149615444, -0.000696917311870493]","['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']","['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']",-0.0004749996695498,-0.0004564406119792,24,Performance Optimization in Models
https://api.github.com/repos/freeplane/freeplane/issues/1555,d25c2688,https://chat.openai.com/share/1808eec4-3e0a-49f1-aeb5-688256cfc634,Java,GPT-4-GIZMO,319,452,133,"[-0.0004698878910858184, -0.00023517516092397273]","[-0.00011376062320778146, -0.00019114917085971683]","['Neutral', 'Neutral']","['Neutral', 'Neutral']",-0.0003134127376445,-0.000165352988309,5,Containerization and CI/CD Integration
https://api.github.com/repos/toeverything/blocksuite/issues/5423,28cce155,https://chat.openai.com/share/6e5ee93b-1328-4d40-94ca-9db1623ef238,TypeScript,GPT-4,494,629,135,[-0.0005822689709020779],[-0.0005882780824322253],['Neutral'],['Neutral'],-0.000582268970902,-0.0005882780824322,6,Node.js Ecosystem
https://api.github.com/repos/thankthemaker/rESCueApp/issues/56,6bbbb0af,https://chat.openai.com/share/b6c394c6-82da-454e-a46b-2061cdb51543,TypeScript,GPT-3.5,83,1692,1609,"[-0.002025750858592801, -0.9104963039862923, -0.00014688978262711316, 0.002072082133963704, 0.9996181382011855]","[-0.0002484277283656411, 0.00011805156827904284, 2.3351909476332366e-05, 0.999609201142448, 0.999697543666116]","['Neutral', 'Negative', 'Neutral', 'Neutral', 'Positive']","['Neutral', 'Neutral', 'Neutral', 'Positive', 'Positive']",0.2433190381089383,0.5553339393994481,1,API Development and Management
https://api.github.com/repos/arymax/test-project/issues/2,bf50b9a6,https://chat.openai.com/share/a82b70fc-5d01-43f5-a618-89102a98fc28,TypeScript,GPT-3.5,936,1860,924,"[-0.00037768656329717487, -0.00021457241382449865]","[-0.0003010444706887938, -0.0005483859640662558]","['Neutral', 'Neutral']","['Neutral', 'Neutral']",-0.000268943796982,-0.0004659387996071,10,Color Encoding and Pattern Design
https://api.github.com/repos/OthersideAI/self-operating-computer/issues/63,2535bf5e,https://chat.openai.com/share/5ff7b3d0-6855-42a6-a3fd-2394e9bd9890,Python,GPT-4-GIZMO,2538,645,-1893,[-0.0012568115344038233],[-3.454904071986675e-05],['Neutral'],['Neutral'],-0.0012568115344038,-3.454904071986675e-05,2,React Components
https://api.github.com/repos/ObjectVision/GeoDMS/issues/574,4d52ba9f,https://chat.openai.com/share/d6f605ca-e49a-4851-b747-8bccb77a2c40,C++,GPT-4,4047,12055,8008,"[-7.219698454719037e-05, -4.0231403545476496e-05, -0.0004534249674179591, -0.00036179878952680156, -7.238699618028477e-05, -2.751607826212421e-05, -0.0002665403299033642, -0.0001018960028886795, -5.396700726123527e-05, -9.72487760009244e-06, -0.000958483484282624, 0.00023476515343645588, -0.00020841415971517563, -5.205297202337533e-05, -3.2614982046652585e-05, -3.8934733311180025e-05, -1.892309228423983e-05]","[-5.25543509866111e-05, -0.00021798990201205015, -0.00010828312952071428, -1.4965226000640541e-05, -8.347418770426884e-05, -1.4945093425922096e-05, -6.598678010050207e-05, 3.2542666303925216e-06, -0.00021609623217955232, -7.286600884981453e-05, -6.838999252067879e-05, -9.939618030330166e-05, -0.00022415462444769219, -0.00015323232946684584, -0.00011452056060079485, -0.00014794175513088703, 6.770540494471788e-06]","['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']","['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']",-0.0001141449993579,-9.384320259061508e-05,3,Server Communication
https://api.github.com/repos/spdustin/ChatGPT-AutoExpert/issues/87,b1bd2a63,https://chat.openai.com/share/e5d8444c-94ba-4e00-b16e-90604429191e,JavaScript,GPT-4-GIZMO,63,212,149,"[-0.0003997888561571017, 5.43225760338828e-05]","[-7.781403110129759e-05, 0.0016265465310425498]","['Neutral', 'Neutral']","['Neutral', 'Neutral']",-9.704790136311205e-05,0.0010584263436612,11,Algorithms & Data Structures
https://api.github.com/repos/spdustin/ChatGPT-AutoExpert/issues/87,146b0339,https://chat.openai.com/share/6a5e5646-630f-4184-b982-49398e3cef6f,JavaScript,GPT-4,61,567,506,[5.43225760338828e-05],[-3.848405322059989e-05],['Neutral'],['Neutral'],5.43225760338828e-05,-3.848405322059989e-05,11,Algorithms & Data Structures
https://api.github.com/repos/g12-4soat/tech-lanches/issues/66,2780120e,https://chat.openai.com/share/fdf5e03a-c4b0-498a-968c-8585714840d4,C#,GPT-3.5,385,2518,2133,"[-0.0002092660724883899, 1.1011288734152913e-06, -0.006015437480527908, -8.28643751447089e-05, -3.0359769880305976e-05]","[-0.00011040120443794876, 9.497419523540884e-05, -0.0006758938252460212, -1.3169483281672e-07, -8.522480493411422e-05]","['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']","['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']",-0.0009609379065991,-0.0001409974302751,19,Package Management and Process Monitoring
https://api.github.com/repos/InseeFrLab/onyxia/issues/676,966d524b,https://chat.openai.com/share/855379e3-f73c-424d-936b-0e3e1d0763e7,TypeScript,GPT-4,129,695,566,"[-5.8648605772759765e-05, -0.0001726117989164777]","[-0.0001746840716805309, 0.0005048691018600948]","['Neutral', 'Neutral']","['Neutral', 'Neutral']",-0.0001346240678685,0.0002783513773465,5,Containerization and CI/CD Integration
https://api.github.com/repos/JamesHutchison/megamock/issues/118,77f05a16,https://chat.openai.com/share/298092d7-8b01-421f-a97b-4c4184abf509,Python,GPT-4-GIZMO,33,874,841,"[-0.00015336714568547904, -0.8985869741882198]","[0.0003775308214244433, 0.0003775308214244433]","['Neutral', 'Negative']","['Neutral', 'Neutral']",-0.5991091051740417,0.0003775308214244,13,Trees and Model Implementation
https://api.github.com/repos/abi/screenshot-to-code/issues/20,1ce8ac7c,https://chat.openai.com/share/6270089b-1d8e-4751-ae3a-631b018c061d,Python,GPT-4,15,301,286,[-4.208702011965215e-05],[-4.60191658930853e-05],['Neutral'],['Neutral'],-4.208702011965215e-05,-4.60191658930853e-05,27,Blog Automation and Key Retrieval
